,graph_id,src,dest,total_border,greatest_border,nb_borders
1399,9,20,11,27046.91381828229,10724.391438382676,6
1400,9,20,13,1280.2275860322354,1280.2275860322354,1
1401,9,20,19,43425.997669880504,29757.260177653738,3
1402,9,20,22,48669.94573918189,23040.242177436532,4
1403,9,21,12,2370.4616655060295,2370.4616655060295,1
1404,9,21,23,678.9937606905717,678.9937606905717,1
1405,9,22,2,2531.775425091365,2531.775425091365,1
1406,9,22,14,6034.333593171293,6034.333593171293,1
1407,9,22,20,48669.94573918189,23040.242177436525,4
1408,9,23,2,12027.90895014772,12027.90895014772,1
1409,9,23,7,6068.7797161164035,6068.7797161164035,1
1410,9,23,12,43810.36864226581,21562.11905021186,3
1411,9,23,14,17561.71095059899,17561.71095059899,1
1412,9,23,15,4522.661643038986,4522.661643038986,1
1413,9,23,16,9191.629688836883,9191.629688836883,1
1414,9,23,21,678.9937606905718,678.9937606905718,1
1415,9,23,25,71530.05943087731,16711.232080186255,7
1416,9,24,7,2397.2518035269227,2397.2518035269227,1
1417,9,24,9,879.0739930101197,879.0739930101197,1
1418,9,24,10,256.2166166939355,256.2166166939355,1
1419,9,25,7,1793.1230929620037,1793.1230929620037,1
1420,9,25,9,684.6824805106597,684.6824805106597,1
1421,9,25,11,22226.5833072727,13064.33567213288,4
1422,9,25,16,3413.878884667405,2529.7267168471053,2
1423,9,25,23,71530.0594308773,16711.23208018626,7
1424,10,0,6,3256.1383264417022,3256.1383264417022,1
1425,10,1,6,2910.771980522421,2910.771980522421,1
1426,10,2,6,9158.184547881201,9158.184547881201,1
1427,10,3,6,2872.7403616900847,2872.7403616900847,1
1428,10,4,6,8816.688293954385,8816.688293954385,1
1429,10,5,6,3296.1589819377136,3296.1589819377136,1
1430,10,6,0,3256.1383264417027,3256.1383264417027,1
1431,10,6,1,2910.771980522422,2910.771980522422,1
1432,10,6,2,9158.184547881207,9158.184547881207,1
1433,10,6,3,2872.740361690086,2872.740361690086,1
1434,10,6,4,8816.68829395437,8816.68829395437,1
1435,10,6,5,3296.1589819377123,3296.1589819377123,1
1436,11,0,1,24169.327047310708,24169.327047310708,1
