,graph_id,src,dest,total_border,greatest_border,nb_borders
36045,DE160063000078,15,21,1383.571504176736,1383.571504176736,1
36046,DE160063000078,15,41,435.12426744406145,435.12426744406145,1
36047,DE160063000078,16,21,309.6164898362671,309.6164898362671,1
36048,DE160063000078,20,23,258.4813900855146,258.4813900855146,1
36049,DE160063000078,22,41,1040.2579707562697,1040.2579707562697,1
36050,DE160063000078,24,25,1416.274938008941,1416.274938008941,1
36051,DE160063000078,24,34,627.0039930519562,627.0039930519562,1
36052,DE160063000078,24,35,1614.936412850028,1614.936412850028,1
36053,DE160063000078,24,37,1922.0773807621595,1922.0773807621595,1
36054,DE160063000078,24,40,374.4373139804544,374.4373139804544,1
36055,DE160063000078,25,28,3501.217541037159,1933.9369302814644,2
36056,DE160063000078,25,30,986.1676686191352,986.1676686191352,1
36057,DE160063000078,25,32,1024.4750040091071,1024.4750040091071,1
36058,DE160063000078,25,35,1688.3632239710332,1688.3632239710332,1
36059,DE160063000078,26,28,2900.6773413076016,2900.6773413076016,1
36060,DE160063000078,26,29,698.2160427424373,698.2160427424373,1
36061,DE160063000078,27,29,36.10235816792361,36.10235816792361,1
36062,DE160063000078,28,29,786.3299045135851,786.3299045135851,1
36063,DE160063000078,28,30,2935.3015276740603,2935.3015276740603,1
36064,DE160063000078,28,31,4961.263785977992,3858.183731608539,2
36065,DE160063000078,28,33,5745.005523885455,5745.005523885455,1
36066,DE160063000078,28,34,2231.761818854697,1381.6756566859126,2
36067,DE160063000078,28,35,1144.1914909960324,1144.1914909960324,1
36068,DE160063000078,28,37,791.2756646699281,791.2756646699281,1
36069,DE160063000078,28,38,369.20434093189357,369.20434093189357,1
36070,DE160063000078,31,33,299.4197189552272,299.4197189552272,1
36071,DE160063000078,31,34,156.41858187677957,156.41858187677957,1
36072,DE160063000078,34,35,1210.298831983947,845.1127695988246,2
36073,DE160063000078,34,36,1259.5217652397032,1259.5217652397032,1
36074,DE160063000078,34,37,1139.7742663872623,1139.7742663872623,1
36075,DE160063000078,35,36,2138.975575843218,2138.975575843218,1
36076,DE160063000078,37,38,682.5399828730889,682.5399828730889,1
36077,DE160063000078,37,39,1158.9782409346365,1158.9782409346365,1
36078,DE160063000078,37,41,544.1477700194239,544.1477700194239,1
36079,DE160063000078,38,39,1105.135340515372,1105.135340515372,1
36080,DE160063000078,39,41,1447.4412838217554,1447.4412838217554,1
36081,DE160063000078,41,42,380.3263208808392,380.3263208808392,1
36082,SE0162,0,1,174.81627379646235,174.81627379646235,1
36083,SE0162,0,8,525.8666067482293,525.8666067482293,1
36084,SE0162,0,15,3447.0472122613332,3447.0472122613332,1
36085,SE0162,3,4,3297.666684772027,3297.666684772027,1
36086,SE0162,3,10,4256.908267659576,4256.908267659576,1
36087,SE0162,3,13,4863.7825217657055,4863.7825217657055,1
36088,SE0162,3,15,1708.7731609196903,1708.7731609196903,1
36089,SE0162,4,5,1346.0718836944052,1346.0718836944052,1
36090,SE0162,4,6,1449.809972449939,1449.809972449939,1
36091,SE0162,4,10,357.0512374406659,357.0512374406659,1
36092,SE0162,5,6,500.8515989227562,500.8515989227562,1
36093,SE0162,6,7,653.1315502476095,653.1315502476095,1
36094,SE0162,6,10,942.8690615365578,942.8690615365578,1
36095,SE0162,6,11,2658.0945880844515,2658.0945880844515,1
36096,SE0162,6,12,1290.746855235619,1290.746855235619,1
36097,SE0162,6,14,734.1218826806082,734.1218826806082,1
36098,SE0162,6,15,1140.970318016039,961.9280388216703,2
36099,SE0162,6,16,395.92425493368376,395.92425493368376,1
36100,SE0162,7,10,1885.5678498239624,1885.5678498239624,1
36101,SE0162,7,15,1524.2109583923616,1524.2109583923616,1
36102,SE0162,8,9,45.720722461614535,45.720722461614535,1
36103,SE0162,8,15,5783.292271932802,5783.292271932802,1
36104,SE0162,10,15,127.26178413013082,127.26178413013082,1
36105,SE0162,12,15,1176.1702254034797,1176.1702254034797,1
36106,SE0162,13,15,3614.600103099558,3614.600103099558,1
36107,SE0162,14,16,1006.6205201913273,1006.6205201913273,1
36108,SE0162,15,16,3578.049640503733,3578.049640503733,1
36109,IT413068035,0,2,1553.1416507862623,1553.1416507862623,1
36110,IT413068035,0,3,745.1491297077968,745.1491297077968,1
36111,IT413068035,0,4,1807.4701318232233,1807.4701318232233,1
36112,IT413068035,0,11,125.4706659662864,125.4706659662864,1
36113,IT413068035,0,13,1109.065671304519,1109.065671304519,1
36114,IT413068035,0,14,8715.50285758498,5120.97019708159,2
36115,IT413068035,0,19,1047.8995952209864,1047.8995952209864,1
36116,IT413068035,0,22,2159.9225914492968,2159.9225914492968,1
36117,IT413068035,0,23,595.2313720929894,595.2313720929894,1
36118,IT413068035,1,9,388.76332645601735,388.76332645601735,1
36119,IT413068035,1,14,1532.1113845140258,1230.2453502248409,2
36120,IT413068035,1,15,206.50711163439303,206.50711163439303,1
36121,IT413068035,1,16,1519.7067483984208,1519.7067483984208,1
36122,IT413068035,1,17,837.4758966495198,837.4758966495198,1
36123,IT413068035,1,19,1032.402748810513,1032.402748810513,1
36124,IT413068035,2,11,1530.092950261009,1530.092950261009,1
36125,IT413068035,2,12,783.3311814391702,783.3311814391702,1
36126,IT413068035,3,4,1429.1420747292977,1429.1420747292977,1
36127,IT413068035,4,13,1109.8949077717496,1109.8949077717496,1
36128,IT413068035,5,14,7564.702403321999,7564.702403321999,1
36129,IT413068035,6,14,54.724627274614534,54.724627274614534,1
36130,IT413068035,7,14,324.8027652834827,324.8027652834827,1
36131,IT413068035,10,14,1871.044271263783,1871.044271263783,1
36132,IT413068035,10,18,1130.0494489424516,1130.0494489424516,1
36133,IT413068035,11,12,195.6819939212249,195.6819939212249,1
36134,IT413068035,14,16,1860.2689897963257,1860.2689897963257,1
36135,IT413068035,14,18,2100.5135717836097,2100.5135717836097,1
36136,IT413068035,14,19,3059.077017510577,3059.077017510577,1
36137,IT413068035,14,20,5490.894484021544,5490.894484021544,1
36138,IT413068035,14,21,3365.875222252252,3365.875222252252,1
36139,IT413068035,14,22,1026.591111029253,1026.591111029253,1
36140,CZ0533577944,0,13,2127.8552082558977,2127.8552082558977,1
36141,CZ0533577944,1,13,5943.18020396481,5943.18020396481,1
36142,CZ0533577944,2,7,1951.169431043454,1951.169431043454,1
36143,CZ0533577944,3,5,2007.8409391293783,1363.4511934895183,2
36144,CZ0533577944,3,8,1069.7746933791425,1069.7746933791425,1
36145,CZ0533577944,3,9,3217.456369781873,1747.5280788585394,2
